'1953 | Immersive Technology Debuts, in the Movie Ads', 0, 0, 0, 0, 9
'Daniel Murphy (Who Else?) Powers Mets to a 2-0 Series Lead', 4, 0, 2, 2, 11
'Pentagon Chief Visiting Aircraft Carrier in South China Sea', 4, 3, 0, 1, 9
'New Marco Rubio Backer Bankrolls Ad and Writes It, Too', 2, 0, 2, 0, 10
'You, Only Better', 0, 0, 0, 0, 3
'Kershaw, Dodgers Facing Different Mets in Playoffs', 4, 0, 0, 4, 7
'Kobe Bryant\xe2\x80\x99s Decline Puts Lakers on Wrong Side of History', 5, 0, 0, 5, 10
'Global Factory Growth Picked Up in October but Remained Muted', 0, 0, 0, 0, 10
'With Luck on Their Side Thus Far, Rangers Look to Get Better', 0, 0, 0, 0, 12
' Le1f Speaks Out, Like His Fearless Models, on \xe2\x80\x98Riot Boi\xe2\x80\x99', 0, 0, 0, 0, 10
'Kweku Adoboli,\xc2\xa0Ex-UBS Trader, Is Blocked From Financial Industry', 1, 0, 1, 0, 8
'Roger Federer Advances Easily', 2, 0, 2, 0, 4
'The Toll of Violent Anti-Abortion Speech', 0, 0, 0, 0, 6
'Keynes Comes to Canada', 2, 1, 1, 0, 4
'Rum-Fuelled Pampling on His Way to Troon After Course Record', 2, 0, 2, 0, 10
"Fire at Texas Home of Johnny Manziel's Grandfather Probed"", 2, 1, 1, 0, 9
'What Scented Candles Say to an Economist', 0, 0, 0, 0, 7
'Older Quarterbacks Form a New Story in the N.F.L.', 0, 0, 0, 0, 9
'Minnesota: Car-Donor Foundation Is Accused of Giving Little to Charity', 0, 0, 0, 0, 10
"Cisco Security Researchers Disable Big Distributor of 'Ransomware'"", 1, 0, 0, 1, 8
'Review: &#8216;Listening,&#8217; a World Where Your Thoughts Are Not Your Own', 0, 0, 0, 0, 11
'An Artist and a Poet on the Awkward Drama of a Theater Rehearsal', 0, 0, 0, 0, 13
'Meat, Cancer, Fear and Carcinogenic Headlines', 0, 0, 0, 0, 6
'Duty Free: Is It Really Worth It?', 0, 0, 0, 0, 7
"Bank of England's Rates Messages Are Not a Failure-Shafik"", 0, 0, 0, 0, 9
'For Millennial Wedding Guests, Behaving Badly Falls Out of Favor', 0, 0, 0, 0, 10
'In Chelsea, a Great Wealth Divide', 0, 0, 0, 0, 6
'Puerto Rico\xe2\x80\x99s Debt Crisis', 0, 0, 0, 0, 4
'1945: Tokio Ruin Bares Toll of Bombers', 0, 0, 0, 0, 7
'When Neighbors Tangle Online', 0, 0, 0, 0, 4
'Judge Accused of Having Sexual Relationships With Defendants', 0, 0, 0, 0, 8
'Ohio Zoo Staff Cares for Newborn Polar Bear; 2nd Cub Died', 1, 1, 0, 0, 11
'1 Dead, 6 Injured When SUV Crashes Into Houston Supermarket', 0, 0, 0, 0, 10
'Discarded Cell Phone Led to Paris Attacks Ringleader', 1, 1, 0, 0, 8
'It&#8217;s On the House', 0, 0, 0, 0, 4
'EPA Boosts Amount of Ethanol in Gasoline Supply', 1, 0, 0, 1, 8
'Roof Dogs', 0, 0, 0, 0, 2
'Hedge Fund Assets Decline by Biggest Amount Since Financial Crisis', 0, 0, 0, 0, 10
'Funeral in Hawaii for Dead Vegas Cryotherapy Spa Employee', 1, 1, 0, 0, 9
'Siege Highlights Security Used in Abortion Clinics', 0, 0, 0, 0, 7
'Where Are the Post-Boomers in Democratic Politics?', 0, 0, 0, 0, 7
'BOJ to Stand Pat Even as Goals Depart From Reality - Sources', 1, 0, 0, 1, 12
'15 Die in Russia From Drinking Illegal Alcohol', 1, 1, 0, 0, 8
'Tokyo Government to Pay a Quarter of Olympic Stadium Cost', 1, 1, 0, 0, 10
"Exclusive: After Market Crash, China Mulls Single 'Super-Regulator'-Sources"", 1, 1, 0, 0, 8
'Remember the Pilgrims, Obama Says, in Appeal for Generosity to Syrian Refugees', 1, 0, 1, 0, 12
'AB InBev, SABMiller Delay Mega Merger to Keep Talking', 0, 0, 0, 0, 9
'This Time, Fiat Chrysler Workers Approve Contract', 0, 0, 0, 0, 7
'A Quick Look at One Amazing Year for Megadeals in the US', 1, 1, 0, 0, 12
'Tsipras Says He\xe2\x80\x99s Ashamed by Europe', 1, 1, 0, 0, 6
'On Tobago, Mermen Come Calling', 0, 0, 0, 0, 5
'In Any Ensemble, Mark Ruffalo Is Still Standing Out', 2, 0, 2, 0, 9
'Arkansas Police on Deadly Bus Crash', 2, 0, 0, 2, 6
'Tanzanite: Buying the Rare Gem at Its Source', 0, 0, 0, 0, 8
'Do Wild Dogs Sleep as Much as Your Pets?', 0, 0, 0, 0, 9
'Yemen: 3 Detained Americans Are Allowed to Leave', 0, 0, 0, 0, 8
'Austria to Build Fence Along Parts of Border With Slovenia', 2, 2, 0, 0, 10
'Another Win for Logano', 1, 1, 0, 0, 4
"President's Oldest Daughter Among Those Scoping Out Colleges"", 0, 0, 0, 0, 8
'Woman Admits Killing Cousin, Reporting Fake Abduction to 911', 0, 0, 0, 0, 9
'Carlyle in Art Financing Venture', 1, 0, 1, 0, 5
'Judge John Hodgman on the Elaborate Handshake', 2, 0, 2, 0, 7
'1965: Americans Flee to Iran', 1, 1, 0, 0, 5
'Things to Do on Long Island, Nov. 13 to 22, 2015', 0, 0, 0, 0, 11
'Paris Attacks Provoke Fresh Migrant Fears in Europe', 2, 2, 0, 0, 8
"Japan's Amari-Household Spending Shows Consumers Lack Confidence"", 0, 0, 0, 0, 7
'Things to Know About the 10-Nation ASEAN', 0, 0, 0, 0, 7
"Barca's Suarez Foresees Competitive Title Race"", 0, 0, 0, 0, 6
"Records: Suspect Tattooed Himself After Mother's Killing"", 0, 0, 0, 0, 7
'Violence Creating Refugee Crisis, a U.N. Commissioner Warns', 1, 0, 0, 1, 8
'Getting Comfortable With Change', 0, 0, 0, 0, 4
'\xe2\x80\x98The Conquering Tide,\xe2\x80\x99 by Ian W. Toll', 3, 0, 3, 0, 7
'A World Series Crystal Ball With a Spin', 0, 0, 0, 0, 8
'Countries, Investors Pledge Billions for Clean Energy Tech', 0, 0, 0, 0, 8
'Haze to be controlled in two weeks:Indonesian president', 0, 0, 0, 0, 8
'Top Officials to Announce Effort to Cut Incarceration Rates', 0, 0, 0, 0, 9
'Riding to the Scene in the Paris Attacks', 1, 1, 0, 0, 8
'Airbnb Raises $100 Million in Funding: Source', 0, 0, 0, 0, 7
'Paid Notice: Memorials  COLE, A. HUNT, DIED PEACEFULLY IN HIS HOME ON SEPTEMBER 1, 2015. ""HE WAS A REAL GENTLEMAN."" THAT IS THE SENTIMENT MOST COMMONLY EXPRESSED BY THE MANY PEOPLE WHO LOVED HUNT COLE. GRACIOUS, ELEGANT, KIND, AND WITTY, HUNT OFTEN OPENED HIS HOME TO FRIENDS AND FAMILY, HOSTING CONVIVIAL DINNERS AND ENTERTAINING GUESTS AT THE PIANO. HUNT AND HIS LONGTIME PARTNER ISADORE FROM (DIED 1994) HAD FRIENDS ALL OVER, FROM EUROPE TO L.A. TO THE WEST VILLAGE. THEY ADORED THEIR HOME IN THE DORDOGNE REGION OF FRANCE, WHERE THEY SPENT THE SUMMER EVERY YEAR. A LIFELONG LOVER OF WORDS, HUNT STARTED OUT AS A REPORTER FOR THE SAN FRANCISCO CHRONICLE AFTER GRADUATING FROM COLLEGE, AND WENT ON TO BE A LONGTIME INDEPENDENT BOOK EDITOR, WORKING CHIEFLY FOR MCGRAW, HILL IN NEW YORK. HE HAD PASSIONS FOR THEATER AND FILM, WHICH HE CARRIED INTO HIS TWILIGHT YEARS, ALONG WITH ACTIVITIES SUCH AS ACTING, DIRECTING, SINGING, AND READING. LAST BUT NOT LEAST, HE WAS AN ACCOMPLISHED PIANIST, SITTING DOWN TO THE PIANO DAILY. AT HOME ON THE UPPER WEST SIDE, HE LIVED AMONGST THE THINGS HE LOVED BEST: BOOKS, A GRAND PIANO, AND A READY KITCHEN. HE WILL BE DEEPLY MISSED AND WILL REMAIN, ALWAYS, IN OUR HEARTS. BORN IN TULSA, OKLAHOMA, HUNT WAS A LONGTIME RESIDENT OF NEW YORK CITY, A GRADUATE OF HARVARD UNIVERSITY, AND A VETERAN OF THE COAST GUARD. HE IS SURVIVED BY HIS BROTHER, JOHN COLE, FOUR NIECES, AND THREE NEPHEWS. 1', 8, 7, 1, 0, 247
'Advocaat Hints at Departure From Sunderland', 0, 0, 0, 0, 6
"UK's Xchanging Says Receives Takeover Proposal From CSC"", 0, 0, 0, 0, 8
'Under Pressure, Feminine Product Makers Disclose Ingredients', 0, 0, 0, 0, 7
'Shorts Subject', 0, 0, 0, 0, 2
'Cavaliers, Thompson Reach Agreement on Long-Term Contract', 0, 0, 0, 0, 7
'Judge Rebuffs Fantasy Sports Sites in New York', 2, 2, 0, 0, 8
"Pachulia's Double-Double Lifts Mavericks Over Lakers 90-82"", 0, 0, 0, 0, 7
'Warren Buffett Says Berkshire Hathaway Still Shopping Abroad', 4, 0, 2, 2, 8
'Syria Talks: What Countries Want', 1, 1, 0, 0, 5
'Ben Carson&#8217;s Book Tour Draws Campaign Finance Complaint', 0, 0, 0, 0, 8
'Drought threatens livilihoods in southern Africa', 1, 1, 0, 0, 6
'Big Leaps for Parental Leave, if Workers Actually Take It', 0, 0, 0, 0, 10
"Hard Work Key to Norwich's Impressive Start, Says Neil"", 1, 0, 1, 0, 9
'Brother of Suspected Paris Attack Mastermind Arrested in Morocco: Source', 0, 0, 0, 0, 10
'Searching for Android Screen Shots', 0, 0, 0, 0, 5
'Patient Confidentiality and a Doctor\xe2\x80\x99s Judgment Call', 0, 0, 0, 0, 7
"Outgoing Argentine President Says She's Not Going Away"", 0, 0, 0, 0, 8
'Iranians gather at Bataclan to denounce Paris attacks', 2, 2, 0, 0, 8
"De Blasio, at Last, Makes It Official: He's for Clinton"", 1, 0, 1, 0, 10
"Using Sight and Sound to Trigger Dementia Patients' Memories"", 0, 0, 0, 0, 9
'Di Matteo Wants Mourinho to Stay Long-Term at Chelsea', 5, 1, 4, 0, 9
'Miro Grandson Provides Surreal Opening to Zurich Exhibition', 1, 1, 0, 0, 8
'Murray Will Cope With Dual Demands, Says Wawrinka', 2, 0, 2, 0, 8
"Small Steps for Women's Rights and Democracy in Saudi Poll"", 0, 0, 0, 0, 10
'Indonesia Increases Security After Video Calls for Attack', 1, 1, 0, 0, 8
'Klopp Sweating on Sturridge Fitness for Southampton Clash', 3, 0, 1, 2, 8
'Red Bulls Beat D.C. as Timbers and Whitecaps Draw', 0, 0, 0, 0, 9
'Share Your Experience With the Affordable Care Act', 0, 0, 0, 0, 8
'Review: In \xe2\x80\x98Hotels of North America,\xe2\x80\x99 Rick Moody Examines the Middle-Aged Male in Free Fall', 2, 0, 2, 0, 15
'Communities Come Together to Make Homes More Affordable', 0, 0, 0, 0, 8
'What Travelers Can Expect in Paris', 1, 1, 0, 0, 6
"To Negotiate or Not? That's the New Nordic Puzzle Over Populism"", 0, 0, 0, 0, 11
'Summer Games Likely to Add Five Sports to a Crowded Slate', 0, 0, 0, 0, 11
'For Better or Worse, These Knicks Belong to Phil Jackson', 2, 0, 2, 0, 10
'Drop in Imports and Exports a Setback for China', 1, 1, 0, 0, 9
'Scores reportedly killed in Paris attacks', 1, 1, 0, 0, 6
'Creating the Followers of Tomorrow', 0, 0, 0, 0, 5
'What We&#8217;re Reading: Special Edition', 0, 0, 0, 0, 5
'The Refugees of Roanoke', 1, 1, 0, 0, 4
'\xe2\x80\x98Nabokov in America,\xe2\x80\x99 by Robert Roper', 2, 0, 2, 0, 6
'For French Team, Playing for Country', 0, 0, 0, 0, 6
'Penalties in Hit on Referee', 0, 0, 0, 0, 5
'Europe\xe2\x80\x99s Radio Orchestras Adapt to Changing Times', 0, 0, 0, 0, 7
"England's Broad Eyes Crucial Morning Against Pakistan"", 1, 1, 0, 0, 7
'$800,000 Homes in Chicago, New Orleans and Pennsylvania', 3, 3, 0, 0, 8
'British Siblings Survive Saudi Crane Collapse, Perform Hajj', 0, 0, 0, 0, 8
"'Baby Doe' Dad: Mom's Boyfriend Thought Girl Was Possessed"", 0, 0, 0, 0, 9
"From Cows to Drug Busts-France's Hollande Broadens Message in Hunt for Votes"", 0, 0, 0, 0, 12
'Courts Issues Fresh Summons for Cambodian Opposition Leader', 0, 0, 0, 0, 8
'Ex-Senator&rsquo;s Annual Fight Against Government Waste Gets New Champion', 0, 0, 0, 0, 9
'Healthy Newborn Found Abandoned in Nativity Scene at a Queens Church', 2, 0, 0, 2, 11
'The Costs of Solar Energy to the Environment', 0, 0, 0, 0, 8
'Verizon and N.B.A. Form Partnership for Go90 Content', 1, 0, 0, 1, 8
'FDA Clears New, Easy-To-Use Version of Heroin Antidote', 1, 0, 0, 1, 8
'U.N. Nuclear Watchdog Sends Iran Questions on Past Activities', 1, 0, 0, 1, 9
'Battle to tame Indonesia fires', 1, 1, 0, 0, 5
'Turkey Fires Security Officials After Attack in Ankara', 2, 2, 0, 0, 8
'Male vs. Female Brain? Not a Valid Distinction, Study Says', 0, 0, 0, 0, 10
'Weyerhaeuser to Buy Plum Creek, Creating $23 Billion Timber Company', 1, 0, 0, 1, 10
'Arrieta, Keuchel Claim Cy Young Awards', 0, 0, 0, 0, 6
"Declaring 'New Beginning,' EU and Turkey Seal Migrant Deal"", 2, 1, 0, 1, 9
'Evening Hours | Fall Swing', 0, 0, 0, 0, 5
'On &#8216;Scream Queens&#8217; and &#8216;American Horror Story,&#8217; Being Scary Is Terrifying', 0, 0, 0, 0, 11
'Review: In \xe2\x80\x98The Bachelors,\xe2\x80\x99 Three Men Are Mired in Frat-Boy Misogyny', 0, 0, 0, 0, 11
'German Transport Minister Meets US Officials on VW Probe', 2, 1, 0, 1, 9
'Wrestling With Bulls and Animal Rights in India', 1, 1, 0, 0, 8
'UK Officials Say Number of Terrorism Arrests at Record High', 1, 1, 0, 0, 10
'Interim Chief in Ferguson Is Leaving His Post Early ', 1, 0, 1, 0, 9
'New York Today: The Verdict Is In', 2, 2, 0, 0, 7
'No Longer a Given That Florida Will Support Rubio or Bush', 2, 1, 1, 0, 11
'Oil, Gold Edge Up in Nervous Start on Commodities Markets After Paris Attacks', 0, 0, 0, 0, 13
'Combining Food Preparation and Athletic Participation', 2, 0, 0, 2, 6
'LME to Boost Revenue From Allowing Metal as Collateral', 1, 0, 0, 1, 9
'Fresh Injury Makes Khawaja Doubtful for Adelaide Test', 0, 0, 0, 0, 8
'Kevin Barry\xe2\x80\x99s \xe2\x80\x98Beatlebone\xe2\x80\x99', 1, 0, 1, 0, 3
'On New Albums, Justin Bieber and One Direction Are Joyless Boys', 2, 0, 2, 0, 11
'ISIS Claims It Struck Police in Bangladesh', 2, 1, 0, 1, 7
'Twentieth Century Fox to Open Theme Park in Dubai', 1, 1, 0, 0, 9
"Time Out Defends Meryl Streep T-Shirt in 'Slave' Row"", 0, 0, 0, 0, 9
'Doctor at Sheldon Silver Trial Tells of Elaborate Arrangement, Years in Making', 6, 0, 0, 6, 12
'Review: The Formulaic \xe2\x80\x98Chicago Med\xe2\x80\x99 Extends an NBC Franchise', 0, 0, 0, 0, 9
'Ben Carson and the Truth', 2, 0, 2, 0, 5
'Loving the Job, but Loathing the Boss   ', 0, 0, 0, 0, 7
"Hart, Christie Among Trevor Noah's First 'Daily Show' Guests"", 0, 0, 0, 0, 9
"Art Program Gives Boston's Homeless a Place to Create"", 0, 0, 0, 0, 9
"Logano's Spin of Kenseth Raises Questions of Chase Decorum"", 1, 0, 1, 0, 9
'Newseum Displays Freedom Slogans in Chinese During Xi Visit', 4, 0, 0, 4, 9
'Mattel Aims to Reanimate Sales With Talking Barbie', 0, 0, 0, 0, 8
'U.S.C. Coach Loses Interim Tag', 1, 0, 0, 1, 5
'Courting Unions on Labor Day, Obama Pushes Paid Sick Leave', 1, 0, 1, 0, 10
'Florida: Search Ends With No Sign of Ship&#8217;s Black Box ', 0, 0, 0, 0, 10
'China slowdown drags on exporters at Canton Fair', 3, 3, 0, 0, 8
'The Latest: Hawaii Telescope Builders Assessing Next Steps', 1, 1, 0, 0, 8
'How to Reform the Debates', 0, 0, 0, 0, 5
"Blogger's Widow Urges Safe Houses for Writers on Death Lists"", 0, 0, 0, 0, 10
'Morrissey Wins Bad Sex in Fiction Award', 1, 0, 1, 0, 7
'Kerry Promises More Help for France', 1, 1, 0, 0, 6
'New Zealand starts flag vote', 2, 2, 0, 0, 5
"'Capitalism Sucks!' South Africa's Radical Left Tells Stock Exchange"", 0, 0, 0, 0, 9
"Wal-Mart Finds 'Material Weakness' in Controls Over Accounting of Leases"", 1, 0, 0, 1, 10
'Lindsay Porter and Robert Miller Jr.: Two First Dances, Two Decades Apart', 4, 0, 4, 0, 12
'Attack in Britain ""highly likely"": Cameron', 2, 1, 1, 0, 6
"Zuckerberg philanthropy - 'like' it or not?"", 1, 0, 1, 0, 7
'What Is Your Dream Sports Gift?', 0, 0, 0, 0, 6
'Marine Le Pen\xe2\x80\x99s Change in Tone', 0, 0, 0, 0, 6
'Fall for Dance at City Center: The Old Man Shows How It Is Done', 0, 0, 0, 0, 14
'Don\xe2\x80\x99t Let the Aid for 9/11 Responders Expire', 0, 0, 0, 0, 8
'Republican Candidates Debate', 0, 0, 0, 0, 3
'In Arguments Over Terrorism, Echoes of World War II', 0, 0, 0, 0, 9
'StanChart Cuts Angolan Banking Relationships', 0, 0, 0, 0, 5
'Lawyer Detained for Obstructing Brazil Corruption Probe', 1, 1, 0, 0, 7
'Ask Well: Essential Tremor', 0, 0, 0, 0, 4
'In Utah Feud Over \xe2\x80\x98Dirty\xe2\x80\x99 Sodas, Flavored Darts Are Fired', 1, 1, 0, 0, 10
'Decoding Keith Haring\xe2\x80\x99s Early Works', 0, 0, 0, 0, 5
'Novak Djokovic Ascends Ever Higher, With No Clear Landing in Sight', 2, 0, 2, 0, 11
'ECB Minutes-Risk of Inflation Target Miss Increased', 0, 0, 0, 0, 7
'New Yorkers Face Hard Decisions After Collapse of Health Republic Insurance', 0, 0, 0, 0, 11
'China\xe2\x80\x99s Slowing Economy', 0, 0, 0, 0, 3
'Paris Returns to Life as Normal', 1, 1, 0, 0, 6
'A Picturesque Destination With a Grisly Past', 0, 0, 0, 0, 7
"Two Indianapolis Men Charged With Murdering Pastor's Wife"", 0, 0, 0, 0, 8
'French Prosecutor Details Suspect\xe2\x80\x99s Past', 0, 0, 0, 0, 5
'Mets\xe2\x80\x99 Latest Run-In With Chase Utley Changes the Focus of a Series', 0, 0, 0, 0, 12
'Russian PM Says Terrorism Requires Global Response', 0, 0, 0, 0, 7
'Unofficially 49,467th, but First Among the New York City Marathon\xe2\x80\x99s \xe2\x80\x98Almost\xe2\x80\x99 Crew', 3, 3, 0, 0, 12
'Multiple People Shot at California Social Services Center', 4, 0, 0, 4, 8
"Maryland Governor Says 'Feeling Pretty Strong' After Chemo"", 1, 1, 0, 0, 8
'Roethlisberger Cleared to Practice After Concussion Protocol', 1, 0, 1, 0, 7
'Germany in Talks With China on Bringing Pandas to Berlin', 3, 3, 0, 0, 10
'Boehner and the Belt', 1, 0, 1, 0, 4
'India\xe2\x80\x99s Attack on Free Speech', 0, 0, 0, 0, 5
'Little Rest in Retirement', 0, 0, 0, 0, 4
'Clinton Revels in Signs That Dems Are Coalescing Around Her', 1, 0, 1, 0, 10
'Turkish Campaigners Dismayed at Sharp Fall in Women MPs', 0, 0, 0, 0, 9
'Burton Bringing Playboy Centerfolds Back to Snowboards', 1, 0, 1, 0, 7
'Bartender Accused of Threatening Boehner to Be Released', 1, 0, 1, 0, 8
"Ohio Cases Highlight Online Targeting,' Sextortion' of Teens"", 1, 1, 0, 0, 8
'A Night Out With Carol Burnett', 2, 0, 2, 0, 6
'Correction: Protecting the Ocean Story', 0, 0, 0, 0, 5
'Bank of England Might Move on Buy-To-Let Market-Cunliffe', 1, 1, 0, 0, 8
'Q&A: A Look at How Daily Fantasy Sports Websites Operate', 0, 0, 0, 0, 10
'Avoiding Setbacks by Staying Small', 0, 0, 0, 0, 5
'Timeline of China-Taiwan Relations Leading to Historic Meet', 0, 0, 0, 0, 8
'For One Formula One Racer, the Way Ahead Is To-And-Fro', 0, 0, 0, 0, 10
'Queen Hillary Came to Play', 1, 0, 1, 0, 5
'Bernie Sanders and Democratic Socialism', 2, 0, 2, 0, 5
'Southeast Asia Creates Unified Economic Community', 0, 0, 0, 0, 6
'E. Coli Outbreak Linked to Costco Chicken Salad, C.D.C Says', 6, 0, 0, 6, 10
'Lidstrom and Fedorov Helped Transform the Makeup of the N.H.L.', 2, 0, 2, 0, 10
'Hundreds flee Burundi capital', 1, 1, 0, 0, 4
'Settled weather helps H&M', 0, 0, 0, 0, 4
'Leaders Gather to Talk about Migrants', 0, 0, 0, 0, 6
'The Death of the Party', 0, 0, 0, 0, 5
'\xe2\x80\x98Scream Queens\xe2\x80\x99 Season 1, Episode 10: Giving Thanks', 0, 0, 0, 0, 8
'MIT Professor Creates Symphony Featuring Sounds of Detroit', 2, 1, 0, 1, 8
'Rebel Wilson\xe2\x80\x99s Red Carpet Looks', 0, 0, 0, 0, 5
'Retailers set the clocks back on sales', 0, 0, 0, 0, 7
'Paid Notice: Memorials  RADLEY, PHILIPPE: FOUR DECADES OF WONDERFUL SHARED MEMORIES WILL KEEP YOU ALIVE IN OUR HEARTS. YOUR QUICK WIT, ERUDITE DISCUSSIONS AND WARM FRIENDSHIP WILL BE SORELY MISSED. YOUR FRIENDS WITH LOVE. CLYMAN AND RAND FAMILIES 1', 0, 0, 0, 0, 39
'Taubman Sales Sag Again', 0, 0, 0, 0, 4
'Captain Smith Defends Beer Logo on Australia Shirts', 1, 1, 0, 0, 8
'Meat as a Cause of Cancer', 0, 0, 0, 0, 6
'No. 1 Clemson, No. 8 North Carolina Worried Over Turnovers', 2, 2, 0, 0, 10
'Joel Elkes, Who Cast Light on Brain Chemistry and Behavior, Dies at 101', 1, 0, 1, 0, 13
'Former Goldman Employee Pleads Guilty in Leak Case', 4, 0, 0, 4, 8
'Migrants Granted Passage at Official Hungarian Border Point-Witness', 0, 0, 0, 0, 8
'Hammond: Syria talks will be ""difficult""', 1, 1, 0, 0, 6
'On Guns, We\xe2\x80\x99re Not Even Trying', 0, 0, 0, 0, 6
"Motorhead Drummer Phil 'Philthy Animal' Taylor Dies at 61"", 2, 0, 2, 0, 9
'US Weighing Russian Response on Syria Flight Safety', 2, 2, 0, 0, 8
'A Building That Resembles What It Stores: Salt for New York City\xe2\x80\x99s Roads', 2, 2, 0, 0, 13
'Calls Detail How Police Reacted in Deadly Home Invasion', 0, 0, 0, 0, 9
'When Is Animal Testing Justified?', 0, 0, 0, 0, 5
'Poland to Sue Russia Over Withholding 2010 Plane Crash Wreckage', 2, 2, 0, 0, 10
'Record Share of Young U.S. Women Living With Relatives: Research', 1, 1, 0, 0, 10
"Ohio Woman Wins $1.8 Million Jackpot in Pub's Card Drawing"", 1, 1, 0, 0, 10
'Man Killed in Colorado Shooting Was Veteran, Served in Iraq', 2, 2, 0, 0, 10
'Texas: $15 Million Sought for Boy Arrested for Clock', 0, 0, 0, 0, 9
'Obama Says Carbon Price Tag Would Drive Innovation', 1, 0, 1, 0, 8
"Aldridge's Double-Double Lifts Spurs Over 76ers"", 0, 0, 0, 0, 6
'Comedian Jim Gaffigan on How to Travel With Five Kids', 2, 0, 2, 0, 10
'Review: \xe2\x80\x98Man Up,\xe2\x80\x99 About a Romance With Obstacles', 0, 0, 0, 0, 8
'No Comment Necessary: Ben Carson\xe2\x80\x99s Campaign Has a Geography Problem', 1, 0, 1, 0, 10
'Svindal Quickly Up to Speed After Achilles Tendon Injury', 1, 0, 1, 0, 9
'Exclusive-In Niger, U.S. Soldiers Quietly Help Build Wall Against Boko Haram', 3, 1, 2, 0, 11
'Your Evening Briefing', 0, 0, 0, 0, 3
"Image of Asia: Preparing for All Saint's Day"", 0, 0, 0, 0, 8
'France\xe2\x80\x99s Wrinkle in Time', 0, 0, 0, 0, 4
'Harvard\xe2\x80\x99s Endowment Earns 5.8%, but Lags Some of Its Peers  ', 0, 0, 0, 0, 10
'Crash Kills 4 on Helicopter at Fort Hood', 2, 2, 0, 0, 8
"Jemal's Late Equaliser Earns Etoile Du Sahel Away Draw"", 0, 0, 0, 0, 9
'Paid Notice: Memorials  WEIS, ROBERT FREEMAN BELOVED FRIEND OF OUR LATE PARENTS SUZANNE AND EDWARD BARON COHEN WHOSE COUNTLESS KINDNESSES TO US WILL NEVER BE FORGOTTEN. ANDREW AND RICHARD COHEN 1', 9, 1, 8, 0, 31
'1985: Television Transformed 1.0', 0, 0, 0, 0, 4
'Pellegrini Sure Man City Will Win Champions League', 1, 0, 1, 0, 8
'Why I Miss George W. Bush', 3, 0, 3, 0, 6
'The Latest: Graduate Students Say Demands Not Fulfilled', 0, 0, 0, 0, 8
'BP Shrinks Again to Weather Extended Oil Slump', 0, 0, 0, 0, 8
'Syrian Refugees Adapt to Life in Iraqi U.N. Camp Controlled by Islamic State', 1, 0, 0, 1, 13
'A China-Taiwan Handshake, 66 Years in the Making', 0, 0, 0, 0, 8
'Police: Florida Man Tried to Electrocute Father Over Will', 1, 1, 0, 0, 9
'Public Library Set to Open in Polygamous Community', 0, 0, 0, 0, 8
'Review: \xe2\x80\x98Mi America,\xe2\x80\x99 on the Murder of Migrant Laborers in a Small Town', 0, 0, 0, 0, 13
'Review: &#8216;Empire Travel Agency&#8217; Guides Adventurers on a New York Odyssey', 3, 3, 0, 0, 11
'Number of African Child Brides to Soar by 2050 as Population Grows: U.N.', 1, 0, 0, 1, 13
'US Catholic Bishops Focused on Marriage, Religious Liberty', 1, 1, 0, 0, 8
'Australia wild fire claims lives', 1, 1, 0, 0, 5
'Britain Losing Its Competitive Edge in Banking, Trade Group Warns', 1, 1, 0, 0, 10
'Top Healthcare Stock Fund Focuses on Costs, Orphan Drugs in 2016', 0, 0, 0, 0, 11
'Pictures of the Day: Macedonia and Elsewhere', 1, 1, 0, 0, 7
